X0.years,X1.years,X2.years,X3.years,X4.years,X5.years,X6.years,X7.years,X8.years,X9.years,X10.years,X11.years,X12.years,X13.years,X14.years,X15.years,X16.years,X17.years
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011029411764705883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011029411764705883,0.006653992395437262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011029411764705883,0.006653992395437262,0.0068694798822374874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011029411764705883,0.006653992395437262,0.0068694798822374874,0.014141414141414142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0068694798822374874,0.0068694798822374874,0.0068694798822374874,0.014141414141414142,0.015608740894901144,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15654205607476634,0.0068694798822374874,0.0068694798822374874,0.014141414141414142,0.015608740894901144,0.011802575107296138,0,0,0,0,0,0,0,0,0,0,0,0
0.15654205607476634,0.15654205607476634,0.0068694798822374874,0.014141414141414142,0.015608740894901144,0.011802575107296138,0.0033222591362126247,0,0,0,0,0,0,0,0,0,0,0
0.15654205607476634,0.15654205607476634,0.15654205607476634,0.014141414141414142,0.015608740894901144,0.011802575107296138,0.0033222591362126247,0.009153318077803204,0,0,0,0,0,0,0,0,0,0
