"category","gender","orphans","orphans_percent","country"
"[10-18)","Male",14600,49.2278643199137,"Argentina"
"[0-5)","Female",937,3.08122328181519,"Argentina"
"[0-5)","Male",3434,11.2923380466952,"Argentina"
"[5-10)","Female",1492,4.90628082867478,"Argentina"
"[5-10)","Male",5148,16.9286418941138,"Argentina"
"[10-18)","Female",4480,14.7319960539296,"Argentina"
"[10-18)","Male",14919,49.0595198947715,"Argentina"
"[0-5)","Female",5708.46,3.33341128963103,"Brazil"
"[0-5)","Male",27286.065,15.9334876868028,"Brazil"
"[5-10)","Female",8538.66,4.98608480086064,"Brazil"
"[5-10)","Male",32767.575,19.1343732703446,"Brazil"
"[10-18)","Female",24784.275,14.472586667914,"Brazil"
"[10-18)","Male",72164.76,42.1400562844469,"Brazil"
"[0-5)","Female",5385.39,3.17760395743239,"Brazil"
"[0-5)","Male",26949.645,15.9014107805374,"Brazil"
"[5-10)","Female",8335.74,4.91843309623398,"Brazil"
"[5-10)","Male",33608.625,19.8304857779773,"Brazil"
"[10-18)","Female",23960.58,14.1377381824483,"Brazil"
"[10-18)","Male",71239.605,42.0343282053706,"Brazil"
"[0-5)","Female",5565.615,3.29742470260693,"Brazil"
"[0-5)","Male",26529.12,15.7175398633257,"Brazil"
"[5-10)","Female",8706.87,5.15850417615793,"Brazil"
"[5-10)","Male",32285.64,19.1280688433308,"Brazil"
"[10-18)","Female",24551.985,14.5461592002025,"Brazil"
"[10-18)","Male",71147.49,42.1523032143761,"Brazil"
"[0-5)","Female",5524.23,3.28582205105809,"Brazil"
"[0-5)","Male",25860.285,15.3817445507603,"Brazil"
"[5-10)","Female",8394.48,4.99305197125501,"Brazil"
"[5-10)","Male",32650.095,19.420335887561,"Brazil"
"[10-18)","Female",24335.715,14.4749275419859,"Brazil"
"[10-18)","Male",71358.42,42.4441179973796,"Brazil"
"[0-5)","Female",5620.35,3.29454482850368,"Brazil"
"[0-5)","Male",26825.49,15.7246042242169,"Brazil"
"[5-10)","Female",8502.615,4.98407506240854,"Brazil"
"[5-10)","Male",33567.24,19.6764929139897,"Brazil"
"[10-18)","Female",24276.975,14.2307120442612,"Brazil"
"[10-18)","Male",71802.975,42.0895709266201,"Brazil"
"[0-5)","Female",5660.4,3.36815347340827,"Brazil"
"[0-5)","Male",25634.67,15.2536044802796,"Brazil"
"[5-10)","Female",8507.955,5.062557095762,"Brazil"
"[5-10)","Male",33401.7,19.8752829963856,"Brazil"
"[10-18)","Female",24435.84,14.540254994638,"Brazil"
"[10-18)","Male",70415.91,41.9001469595266,"Brazil"
"[0-5)","Female",5741.835,3.3786862323053,"Brazil"
"[0-5)","Male",26350.23,15.5053496519977,"Brazil"
"[5-10)","Female",8554.68,5.03385756256972,"Brazil"
"[5-10)","Male",33747.465,19.8581281716916,"Brazil"
"[10-18)","Female",24588.03,14.4684127009065,"Brazil"
"[10-18)","Male",70960.59,41.7555656805292,"Brazil"
"[0-5)","Female",5625.69,3.34240186552662,"Brazil"
"[0-5)","Male",26878.89,15.9696058757743,"Brazil"
"[5-10)","Female",8359.77,4.96680599950824,"Brazil"
"[5-10)","Male",33254.85,19.7577670788486,"Brazil"
"[10-18)","Female",24204.885,14.3808942154398,"Brazil"
"[10-18)","Male",69988.71,41.5825249649024,"Brazil"
"[0-5)","Female",5601.66,3.32488114104596,"Brazil"
"[0-5)","Male",26449.02,15.6988906497623,"Brazil"
"[5-10)","Female",8391.81,4.98098256735341,"Brazil"
"[5-10)","Male",32851.68,19.4992076069731,"Brazil"
"[10-18)","Female",24438.51,14.5055467511886,"Brazil"
"[10-18)","Male",70744.32,41.9904912836767,"Brazil"
"[0-5)","Female",5477.505,3.23068322296675,"Brazil"
"[0-5)","Male",26157.99,15.4282249746065,"Brazil"
"[5-10)","Female",8598.735,5.07161360934166,"Brazil"
"[5-10)","Male",33445.755,19.7266163258557,"Brazil"
"[10-18)","Female",24390.45,14.3857134983189,"Brazil"
"[10-18)","Male",71475.9,42.1571483689105,"Brazil"
"[0-5)","Female",1522.949404,2.74021547933157,"Colombia"
"[0-5)","Male",5965.01246,10.7327396657872,"Colombia"
"[5-10)","Female",2602.914528,4.68337730870712,"Colombia"
"[5-10)","Male",8907.039092,16.0262752858399,"Colombia"
"[10-18)","Female",8488.495324,15.2731970096746,"Colombia"
"[10-18)","Male",28091.31348,50.5441952506596,"Colombia"
"[0-5)","Female",1550.44498,2.79368050203677,"Colombia"
"[0-5)","Male",6078.049828,10.9517780469008,"Colombia"
"[5-10)","Female",2549.450908,4.59374655950677,"Colombia"
"[5-10)","Male",9127.0037,16.4455576351426,"Colombia"
"[10-18)","Female",8543.486476,15.3941429043268,"Colombia"
"[10-18)","Male",27649.856732,49.8210943520863,"Colombia"
"[0-5)","Female",1509.201616,2.75124613628136,"Colombia"
"[0-5)","Male",6010.83842,10.9576452897441,"Colombia"
"[5-10)","Female",2369.202132,4.31901088802874,"Colombia"
"[5-10)","Male",9200.325236,16.7720197154075,"Colombia"
"[10-18)","Female",8303.663952,15.13742307371,"Colombia"
"[10-18)","Male",27461.970296,50.0626548968283,"Colombia"
"[0-5)","Female",1547.389916,2.77488632005698,"Colombia"
"[0-5)","Male",6137.623576,11.0064099052211,"Colombia"
"[5-10)","Female",2523.482864,4.52528351503862,"Colombia"
"[5-10)","Male",9209.490428,16.5150934093026,"Colombia"
"[10-18)","Female",8619.863076,15.4577329754013,"Colombia"
"[10-18)","Male",27726.233332,49.7205938749795,"Colombia"
"[0-5)","Female",1594.743408,2.8731045490822,"Colombia"
"[0-5)","Male",5853.502624,10.5457247433745,"Colombia"
"[5-10)","Female",2538.758184,4.57385034537799,"Colombia"
"[5-10)","Male",9395.849332,16.9276495032611,"Colombia"
"[10-18)","Female",8387.678212,15.1113190411977,"Colombia"
"[10-18)","Male",27735.398524,49.9683518177065,"Colombia"
"[0-5)","Female",1510.729148,2.74508715443544,"Colombia"
"[0-5)","Male",6165.119152,11.2023981347841,"Colombia"
"[5-10)","Female",2604.44206,4.73243033196403,"Colombia"
"[5-10)","Male",9041.461908,16.4288886421672,"Colombia"
"[10-18)","Female",8224.232288,14.9439324969468,"Colombia"
"[10-18)","Male",27487.93834,49.9472632397025,"Colombia"
"[0-5)","Female",1483.233572,2.72446689113356,"Colombia"
"[0-5)","Male",5748.102916,10.5583613916947,"Colombia"
"[5-10)","Female",2488.349628,4.57070707070707,"Colombia"
"[5-10)","Male",9032.296716,16.5909090909091,"Colombia"
"[10-18)","Female",8267.003184,15.1851851851852,"Colombia"
"[10-18)","Male",27422.254464,50.3703703703704,"Colombia"
"[0-5)","Female",1564.192768,2.87084022540581,"Colombia"
"[0-5)","Male",5997.090632,11.0067565673274,"Colombia"
"[5-10)","Female",2486.822096,4.56418738961003,"Colombia"
"[5-10)","Male",8728.317848,16.0195127421571,"Colombia"
"[10-18)","Female",8296.026292,15.2261067032998,"Colombia"
"[10-18)","Male",27413.089272,50.3125963721999,"Colombia"
"[0-5)","Female",1562.665236,2.78670661944974,"Colombia"
"[0-5)","Male",5958.902332,10.6265322800327,"Colombia"
"[5-10)","Female",2573.89142,4.59002996458731,"Colombia"
"[5-10)","Male",9313.362604,16.6085535276491,"Colombia"
"[10-18)","Female",8262.420588,14.734404794334,"Colombia"
"[10-18)","Male",28404.45754,50.6537728139471,"Colombia"
"[0-5)","Female",1559.610172,2.92365843880648,"Colombia"
"[0-5)","Male",5769.488364,10.8155317564859,"Colombia"
"[5-10)","Female",2381.422388,4.46423457992097,"Colombia"
"[5-10)","Male",8563.344392,16.05291793139,"Colombia"
"[10-18)","Female",8199.791776,15.3713991180345,"Colombia"
"[10-18)","Male",26870.815412,50.3722581753622,"Colombia"
"[0-5)","Female",422,4.06120681358868,"England & Wales"
"[0-5)","Male",1064,10.2396304494274,"England & Wales"
"[5-10)","Female",674,6.4863824463478,"England & Wales"
"[5-10)","Male",1773,17.0628428447695,"England & Wales"
"[10-18)","Female",1683,16.1967086902127,"England & Wales"
"[10-18)","Male",4775,45.9532287556539,"England & Wales"
"[0-5)","Female",422,4.032874617737,"England & Wales"
"[0-5)","Male",1087,10.387996941896,"England & Wales"
"[5-10)","Female",672,6.42201834862385,"England & Wales"
"[5-10)","Male",1786,17.0680428134557,"England & Wales"
"[10-18)","Female",1686,16.1123853211009,"England & Wales"
"[10-18)","Male",4811,45.9766819571865,"England & Wales"
"[0-5)","Female",441,4.22090352220521,"England & Wales"
"[0-5)","Male",1066,10.2029096477795,"England & Wales"
"[5-10)","Female",690,6.604134762634,"England & Wales"
"[5-10)","Male",1772,16.9601837672282,"England & Wales"
"[10-18)","Female",1701,16.2806278713629,"England & Wales"
"[10-18)","Male",4778,45.7312404287902,"England & Wales"
"[0-5)","Female",432,4.13832742599866,"England & Wales"
"[0-5)","Male",1068,10.2308650253856,"England & Wales"
"[5-10)","Female",687,6.58109014273398,"England & Wales"
"[5-10)","Male",1772,16.9748060159019,"England & Wales"
"[10-18)","Female",1694,16.2276080084299,"England & Wales"
"[10-18)","Male",4786,45.84730338155,"England & Wales"
"[0-5)","Female",447,4.32134570765661,"England & Wales"
"[0-5)","Male",1032,9.97679814385151,"England & Wales"
"[5-10)","Female",710,6.86388244392885,"England & Wales"
"[5-10)","Male",1726,16.6860015467904,"England & Wales"
"[10-18)","Female",1729,16.715003866976,"England & Wales"
"[10-18)","Male",4700,45.4369682907966,"England & Wales"
"[0-5)","Female",426,4.03141856723763,"England & Wales"
"[0-5)","Male",1075,10.1731806567616,"England & Wales"
"[5-10)","Female",676,6.39727453392637,"England & Wales"
"[5-10)","Male",1813,17.1571874704268,"England & Wales"
"[10-18)","Female",1692,16.0121131825494,"England & Wales"
"[10-18)","Male",4885,46.2288255890981,"England & Wales"
"[0-5)","Female",436,4.19069588619762,"England & Wales"
"[0-5)","Male",1042,10.0153787004998,"England & Wales"
"[5-10)","Female",691,6.64167627835448,"England & Wales"
"[5-10)","Male",1754,16.8589004229143,"England & Wales"
"[10-18)","Female",1724,16.5705497885429,"England & Wales"
"[10-18)","Male",4757,45.722798923491,"England & Wales"
"[0-5)","Female",437,4.15004748338082,"England & Wales"
"[0-5)","Male",1077,10.2279202279202,"England & Wales"
"[5-10)","Female",695,6.60018993352327,"England & Wales"
"[5-10)","Male",1781,16.9135802469136,"England & Wales"
"[10-18)","Female",1734,16.4672364672365,"England & Wales"
"[10-18)","Male",4806,45.6410256410256,"England & Wales"
"[0-5)","Female",427,4.06782890349624,"England & Wales"
"[0-5)","Male",1083,10.3172334952844,"England & Wales"
"[5-10)","Female",680,6.47804134514623,"England & Wales"
"[5-10)","Male",1797,17.1191769076879,"England & Wales"
"[10-18)","Female",1688,16.0807849861865,"England & Wales"
"[10-18)","Male",4822,45.9369343621987,"England & Wales"
"[0-5)","Female",416,3.97060227164265,"England & Wales"
"[0-5)","Male",1069,10.2033024720817,"England & Wales"
"[5-10)","Female",677,6.46177340841844,"England & Wales"
"[5-10)","Male",1791,17.0945881454615,"England & Wales"
"[10-18)","Female",1714,16.3596449365276,"England & Wales"
"[10-18)","Male",4810,45.9100887658681,"England & Wales"
"[0-5)","Female",163,3.09004739336493,"France"
"[0-5)","Male",450,8.53080568720379,"France"
"[5-10)","Female",288,5.45971563981043,"France"
"[5-10)","Male",803,15.2227488151659,"France"
"[10-18)","Female",919,17.4218009478673,"France"
"[10-18)","Male",2652,50.2748815165877,"France"
"[0-5)","Female",169,3.14301655198066,"France"
"[0-5)","Male",447,8.31318579133346,"France"
"[5-10)","Female",299,5.56072159196578,"France"
"[5-10)","Male",812,15.1013576343686,"France"
"[10-18)","Female",952,17.7050399851218,"France"
"[10-18)","Male",2698,50.1766784452297,"France"
"[0-5)","Female",164,3.10429680106,"France"
"[0-5)","Male",446,8.44217300776074,"France"
"[5-10)","Female",295,5.58394851410184,"France"
"[5-10)","Male",802,15.1807685027447,"France"
"[10-18)","Female",940,17.7929206890025,"France"
"[10-18)","Male",2636,49.8958924853303,"France"
"[0-5)","Female",161,3.06433193757137,"France"
"[0-5)","Male",438,8.33650551960411,"France"
"[5-10)","Female",277,5.27217358203274,"France"
"[5-10)","Male",807,15.3597259231062,"France"
"[10-18)","Female",890,16.9394746859536,"France"
"[10-18)","Male",2681,51.027788351732,"France"
"[0-5)","Female",166,3.15169925954054,"France"
"[0-5)","Male",445,8.44883235238276,"France"
"[5-10)","Female",295,5.60091133472565,"France"
"[5-10)","Male",797,15.1319536738181,"France"
"[10-18)","Female",942,17.8849439908867,"France"
"[10-18)","Male",2622,49.7816593886463,"France"
"[0-5)","Female",168,3.11977715877437,"France"
"[0-5)","Male",465,8.63509749303621,"France"
"[5-10)","Female",299,5.55246053853296,"France"
"[5-10)","Male",819,15.2089136490251,"France"
"[10-18)","Female",951,17.6601671309192,"France"
"[10-18)","Male",2683,49.8235840297122,"France"
"[0-5)","Female",178,3.35027291549031,"France"
"[0-5)","Male",451,8.48861283643892,"France"
"[5-10)","Female",305,5.74063617541878,"France"
"[5-10)","Male",805,15.1515151515152,"France"
"[10-18)","Female",943,17.7489177489178,"France"
"[10-18)","Male",2631,49.5200451722191,"France"
"[0-5)","Female",177,3.39861751152074,"France"
"[0-5)","Male",433,8.31413210445469,"France"
"[5-10)","Female",295,5.66436251920123,"France"
"[5-10)","Male",782,15.0153609831029,"France"
"[10-18)","Female",907,17.4155145929339,"France"
"[10-18)","Male",2614,50.1920122887865,"France"
"[0-5)","Female",171,3.24786324786325,"France"
"[0-5)","Male",435,8.26210826210826,"France"
"[5-10)","Female",299,5.67901234567901,"France"
"[5-10)","Male",787,14.9477682811016,"France"
"[10-18)","Female",959,18.2146248812915,"France"
"[10-18)","Male",2614,49.6486229819563,"France"
"[0-5)","Female",171,3.21852060982496,"France"
"[0-5)","Male",454,8.5450781102955,"France"
"[5-10)","Female",295,5.55241859589686,"France"
"[5-10)","Male",807,15.1891586674195,"France"
"[10-18)","Female",922,17.3536608319217,"France"
"[10-18)","Male",2664,50.1411631846414,"France"
"[0-5)","Female",82,3.50128095644748,"Germany"
"[0-5)","Male",234,9.99146029035013,"Germany"
"[5-10)","Female",122,5.20922288642186,"Germany"
"[5-10)","Male",376,16.0546541417592,"Germany"
"[10-18)","Female",350,14.9444918872758,"Germany"
"[10-18)","Male",1178,50.2988898377455,"Germany"
"[0-5)","Female",74,3.19654427645788,"Germany"
"[0-5)","Male",233,10.0647948164147,"Germany"
"[5-10)","Female",116,5.01079913606911,"Germany"
"[5-10)","Male",375,16.1987041036717,"Germany"
"[10-18)","Female",345,14.902807775378,"Germany"
"[10-18)","Male",1172,50.6263498920086,"Germany"
"[0-5)","Female",91,3.79799666110184,"Germany"
"[0-5)","Male",233,9.7245409015025,"Germany"
"[5-10)","Female",137,5.71786310517529,"Germany"
"[5-10)","Male",376,15.6928213689482,"Germany"
"[10-18)","Female",378,15.7762938230384,"Germany"
"[10-18)","Male",1181,49.2904841402337,"Germany"
"[0-5)","Female",79,3.39784946236559,"Germany"
"[0-5)","Male",222,9.54838709677419,"Germany"
"[5-10)","Female",117,5.03225806451613,"Germany"
"[5-10)","Male",374,16.0860215053763,"Germany"
"[10-18)","Female",333,14.3225806451613,"Germany"
"[10-18)","Male",1200,51.6129032258064,"Germany"
"[0-5)","Female",77,3.24757486292703,"Germany"
"[0-5)","Male",228,9.61619569801771,"Germany"
"[5-10)","Female",120,5.06115563053564,"Germany"
"[5-10)","Male",384,16.195698017714,"Germany"
"[10-18)","Female",356,15.0147617039224,"Germany"
"[10-18)","Male",1206,50.8646140868832,"Germany"
"[0-5)","Female",87,3.625,"Germany"
"[0-5)","Male",244,10.1666666666667,"Germany"
"[5-10)","Female",124,5.16666666666667,"Germany"
"[5-10)","Male",390,16.25,"Germany"
"[10-18)","Female",357,14.875,"Germany"
"[10-18)","Male",1198,49.9166666666667,"Germany"
"[0-5)","Female",86,3.65180467091295,"Germany"
"[0-5)","Male",232,9.85138004246285,"Germany"
"[5-10)","Female",125,5.30785562632696,"Germany"
"[5-10)","Male",380,16.135881104034,"Germany"
"[10-18)","Female",350,14.8619957537155,"Germany"
"[10-18)","Male",1182,50.1910828025478,"Germany"
"[0-5)","Female",76,3.17991631799163,"Germany"
"[0-5)","Male",247,10.3347280334728,"Germany"
"[5-10)","Female",118,4.93723849372385,"Germany"
"[5-10)","Male",390,16.3179916317992,"Germany"
"[10-18)","Female",356,14.8953974895398,"Germany"
"[10-18)","Male",1203,50.3347280334728,"Germany"
"[0-5)","Female",77,3.35511982570806,"Germany"
"[0-5)","Male",236,10.2832244008715,"Germany"
"[5-10)","Female",113,4.92374727668845,"Germany"
"[5-10)","Male",376,16.3834422657952,"Germany"
"[10-18)","Female",340,14.8148148148148,"Germany"
"[10-18)","Male",1153,50.239651416122,"Germany"
"[0-5)","Female",75,3.22997416020672,"Germany"
"[0-5)","Male",238,10.2497846683893,"Germany"
"[5-10)","Female",111,4.78036175710594,"Germany"
"[5-10)","Male",378,16.2790697674419,"Germany"
"[10-18)","Female",334,14.3841515934539,"Germany"
"[10-18)","Male",1186,51.0766580534022,"Germany"
"[0-5)","Female",50672.308875194,2.63998550311942,"India"
"[0-5)","Male",215021.915499622,11.2024644696989,"India"
"[5-10)","Female",79591.002506654,4.14662559217168,"India"
"[5-10)","Male",325658.27845462,16.9665277382278,"India"
"[10-18)","Female",291452.730867168,15.1844469181185,"India"
"[10-18)","Male",957019.942988612,49.8599497786637,"India"
"[0-5)","Female",51030.06590981,2.65800507272633,"India"
"[0-5)","Male",215021.915499622,11.199855064962,"India"
"[5-10)","Female",79441.937075564,4.13789533619753,"India"
"[5-10)","Male",324813.57434511,16.9185775661266,"India"
"[10-18)","Female",292913.57209185,15.2570008799627,"India"
"[10-18)","Male",956642.310563184,49.8286660800248,"India"
"[0-5)","Female",50721.997352224,2.63853061140089,"India"
"[0-5)","Male",217436.77548328,11.3109423545164,"India"
"[5-10)","Female",79869.257978022,4.15475519667496,"India"
"[5-10)","Male",327059.493506866,17.0134562993367,"India"
"[10-18)","Female",292376.936539926,15.2092886203028,"India"
"[10-18)","Male",954893.276171728,49.6730269177682,"India"
"[0-5)","Female",51228.81981793,2.67561479451486,"India"
"[0-5)","Male",215816.931132102,11.2718383108592,"India"
"[5-10)","Female",80048.13649533,4.18081031422254,"India"
"[5-10)","Male",323322.92003421,16.8867366323067,"India"
"[10-18)","Female",291671.3601661,15.2336167253174,"India"
"[10-18)","Male",952567.855446724,49.7513832227793,"India"
"[0-5)","Female",50294.676449766,2.62546299658654,"India"
"[0-5)","Male",213809.51666009,11.1612006266665,"India"
"[5-10)","Female",79501.563248,4.15010945913698,"India"
"[5-10)","Male",324942.764385388,16.9625348868576,"India"
"[10-18)","Female",290458.961326568,15.162424908957,"India"
"[10-18)","Male",956642.310563184,49.9382671217953,"India"
"[0-5)","Female",50950.564346562,2.65943927172757,"India"
"[0-5)","Male",215687.741091824,11.2581373032134,"India"
"[5-10)","Female",78855.61304661,4.1159841273958,"India"
"[5-10)","Male",326105.47474789,17.0215525066784,"India"
"[10-18)","Female",289336.00174569,15.10231605156,"India"
"[10-18)","Male",954903.213867134,49.8425707394247,"India"
"[0-5)","Female",50980.37743278,2.65312349695124,"India"
"[0-5)","Male",215777.180350478,11.2294874248152,"India"
"[5-10)","Female",79839.444891804,4.15500861101486,"India"
"[5-10)","Male",328758.839421292,17.1092848978832,"India"
"[10-18)","Female",289822.948820584,15.0829812212643,"India"
"[10-18)","Male",956344.179701004,49.7701143480712,"India"
"[0-5)","Female",51129.44286387,2.65442894952716,"India"
"[0-5)","Male",213730.015096842,11.0959773406182,"India"
"[5-10)","Female",79710.254851526,4.13822635649316,"India"
"[5-10)","Male",327894.25992097,17.022912184577,"India"
"[10-18)","Female",291870.11407422,15.1526877060471,"India"
"[10-18)","Male",961859.600651334,49.9357674627374,"India"
"[0-5)","Female",49946.857110556,2.61071922042033,"India"
"[0-5)","Male",215310.108666396,11.2542464444144,"India"
"[5-10)","Female",78766.173787956,4.11710317171738,"India"
"[5-10)","Male",326016.035489236,17.0408385883624,"India"
"[10-18)","Female",290190.643550606,15.1682475040776,"India"
"[10-18)","Male",952915.674785934,49.8088450710078,"India"
"[0-5)","Female",52053.648536628,2.71467885628994,"India"
"[0-5)","Male",213670.388924406,11.1432436214376,"India"
"[5-10)","Female",80902.778300246,4.2192059123819,"India"
"[5-10)","Male",326175.038615732,17.0105363537893,"India"
"[10-18)","Female",292764.50666076,15.2681250680225,"India"
"[10-18)","Male",951921.905245334,49.6442101880788,"India"
"[0-5)","Female",2566.092732,3.62623399472192,"Iran (Islamic Republic of)"
"[0-5)","Male",9272.978408,13.1039650734695,"Iran (Islamic Republic of)"
"[5-10)","Female",3610.513224,5.1021405532206,"Iran (Islamic Republic of)"
"[5-10)","Male",12747.463356,18.0138793861793,"Iran (Islamic Republic of)"
"[10-18)","Female",9323.700816,13.175642654677,"Iran (Islamic Republic of)"
"[10-18)","Male",33243.927316,46.9781383377317,"Iran (Islamic Republic of)"
"[0-5)","Female",2660.620856,3.75773363725171,"Iran (Islamic Republic of)"
"[0-5)","Male",9231.478256,13.0380983393032,"Iran (Islamic Republic of)"
"[5-10)","Female",3698.124656,5.22305437968089,"Iran (Islamic Republic of)"
"[5-10)","Male",12712.879896,17.9550634972322,"Iran (Islamic Republic of)"
"[10-18)","Female",9339.839764,13.1911429501791,"Iran (Islamic Republic of)"
"[10-18)","Male",33160.927012,46.834907196353,"Iran (Islamic Republic of)"
"[0-5)","Female",2688.287624,3.74775006428388,"Iran (Islamic Republic of)"
"[0-5)","Male",9367.506532,13.0592697351504,"Iran (Islamic Republic of)"
"[5-10)","Female",3767.291576,5.25199280020571,"Iran (Islamic Republic of)"
"[5-10)","Male",12867.352684,17.9384160452558,"Iran (Islamic Republic of)"
"[10-18)","Female",9621.118572,13.4128310619697,"Iran (Islamic Republic of)"
"[10-18)","Male",33419.15018,46.5897402931345,"Iran (Islamic Republic of)"
"[0-5)","Female",2607.592884,3.67076693388725,"Iran (Islamic Republic of)"
"[0-5)","Male",9383.64548,13.2095680114245,"Iran (Islamic Republic of)"
"[5-10)","Female",3635.874428,5.11830190516374,"Iran (Islamic Republic of)"
"[5-10)","Male",12869.658248,18.1169062996982,"Iran (Islamic Republic of)"
"[10-18)","Female",9270.672844,13.0505339002304,"Iran (Islamic Republic of)"
"[10-18)","Male",33269.28852,46.8339229495959,"Iran (Islamic Republic of)"
"[0-5)","Female",2554.564912,3.59810352666104,"Iran (Islamic Republic of)"
"[0-5)","Male",9418.22894,13.2655712151718,"Iran (Islamic Republic of)"
"[5-10)","Female",3624.346608,5.10489056309671,"Iran (Islamic Republic of)"
"[5-10)","Male",12876.57494,18.1366499967526,"Iran (Islamic Republic of)"
"[10-18)","Female",9392.867736,13.2298499707735,"Iran (Islamic Republic of)"
"[10-18)","Male",33130.95468,46.6649347275443,"Iran (Islamic Republic of)"
"[0-5)","Female",2646.787472,3.73479081267487,"Iran (Islamic Republic of)"
"[0-5)","Male",9208.422616,12.9936885939228,"Iran (Islamic Republic of)"
"[5-10)","Female",3693.513528,5.21178996681632,"Iran (Islamic Republic of)"
"[5-10)","Male",12685.213128,17.8996681631856,"Iran (Islamic Republic of)"
"[10-18)","Female",9434.367888,13.3125121998829,"Iran (Islamic Republic of)"
"[10-18)","Male",33200.1216,46.8475502635175,"Iran (Islamic Republic of)"
"[0-5)","Female",2584.537244,3.61193452764531,"Iran (Islamic Republic of)"
"[0-5)","Male",9434.367888,13.1846887485501,"Iran (Islamic Republic of)"
"[5-10)","Female",3663.541196,5.119860806805,"Iran (Islamic Republic of)"
"[5-10)","Male",12950.352988,18.0983374146153,"Iran (Islamic Republic of)"
"[10-18)","Female",9473.562476,13.2394638484341,"Iran (Islamic Republic of)"
"[10-18)","Male",33449.122512,46.7457146539503,"Iran (Islamic Republic of)"
"[0-5)","Female",2605.28732,3.67384095194746,"Iran (Islamic Republic of)"
"[0-5)","Male",9337.5342,13.1673060667144,"Iran (Islamic Republic of)"
"[5-10)","Female",3675.069016,5.18239157292412,"Iran (Islamic Republic of)"
"[5-10)","Male",12793.574636,18.0408349047402,"Iran (Islamic Republic of)"
"[10-18)","Female",9459.729092,13.3396189609207,"Iran (Islamic Republic of)"
"[10-18)","Male",33043.343248,46.5960075427531,"Iran (Islamic Republic of)"
"[0-5)","Female",2598.370628,3.67041198501873,"Iran (Islamic Republic of)"
"[0-5)","Male",9252.228332,13.0695326494056,"Iran (Islamic Republic of)"
"[5-10)","Female",3640.485556,5.14248493730663,"Iran (Islamic Republic of)"
"[5-10)","Male",12747.463356,18.0068392769907,"Iran (Islamic Republic of)"
"[10-18)","Female",9332.923072,13.1835205992509,"Iran (Islamic Republic of)"
"[10-18)","Male",33220.871676,46.9272105520274,"Iran (Islamic Republic of)"
