"age","gender","deaths.x","deaths.y","deaths","child_age","nb_c","orphans"
"10-19","Female",0,12,12,4,0.0106739289283136,0
"10-19","Female",0,12,12,5,0,0
"10-19","Female",0,12,12,6,0,0
"10-19","Female",0,12,12,7,0,0
"10-19","Female",0,12,12,8,0,0
"10-19","Female",0,12,12,9,0,0
"10-19","Female",0,12,12,10,0,0
"10-19","Female",0,12,12,11,0,0
"10-19","Female",0,12,12,12,0,0
"10-19","Female",0,12,12,13,0,0
"10-19","Female",0,12,12,14,0,0
"10-19","Female",0,12,12,15,0,0
"10-19","Female",0,12,12,16,0,0
"10-19","Female",0,12,12,17,0,0
"20-29","Male",18,24,6,0,0.194377277550572,1
"20-29","Male",18,24,6,1,0.171051598991228,1
"20-29","Male",18,24,6,2,0.147725920431884,1
"20-29","Male",18,24,6,3,0.124400241872539,1
"20-29","Male",18,24,6,4,0.101074563313195,1
"20-29","Male",18,24,6,5,0.0777488847538506,0
"20-29","Male",18,24,6,6,0.0633735191870035,0
"20-29","Male",18,24,6,7,0.0489981536201564,0
"20-29","Male",18,24,6,8,0.0346227880533093,0
"20-29","Male",18,24,6,9,0.0202474224864622,0
"20-29","Male",18,24,6,10,0.0072386203180685,0
"20-29","Male",18,24,6,11,0.0057908962544548,0
"20-29","Male",18,24,6,12,0.0043431721908411,0
"20-29","Male",18,24,6,13,0.0028954481272274,0
"20-29","Male",18,24,6,14,0.0014477240636137,0
"20-29","Male",18,24,6,15,0,0
"20-29","Male",18,24,6,16,0,0
"20-29","Male",18,24,6,17,0,0
"20-29","Female",18,39,21,0,0.212758288587714,4
"20-29","Female",18,39,21,1,0.203329377211082,4
"20-29","Female",18,39,21,2,0.19390046583445,4
"20-29","Female",18,39,21,3,0.184471554457819,4
"20-29","Female",18,39,21,4,0.175042643081187,4
"20-29","Female",18,39,21,5,0.165613731704556,3
"20-29","Female",18,39,21,6,0.143164914291958,3
"20-29","Female",18,39,21,7,0.12071609687936,3
"20-29","Female",18,39,21,8,0.098267279466763,2
"20-29","Female",18,39,21,9,0.0758184620541655,2
"20-29","Female",18,39,21,10,0.0600681444401155,1
"20-29","Female",18,39,21,11,0.0480545155520924,1
"20-29","Female",18,39,21,12,0.0360408866640693,1
"20-29","Female",18,39,21,13,0.0240272577760462,1
"20-29","Female",18,39,21,14,0.0120136288880231,0
"20-29","Female",18,39,21,15,0,0
"20-29","Female",18,39,21,16,0,0
"20-29","Female",18,39,21,17,0,0
"30-39","Male",67,100,33,0,0.234563714350726,8
"30-39","Male",67,100,33,1,0.236976670778612,8
"30-39","Male",67,100,33,2,0.239389627206498,8
"30-39","Male",67,100,33,3,0.241802583634384,8
"30-39","Male",67,100,33,4,0.24421554006227,8
"30-39","Male",67,100,33,5,0.246628496490156,8
"30-39","Male",67,100,33,6,0.236178252702239,8
"30-39","Male",67,100,33,7,0.225728008914322,7
"30-39","Male",67,100,33,8,0.215277765126406,7
"30-39","Male",67,100,33,9,0.204827521338489,7
"30-39","Male",67,100,33,10,0.211379142466923,7
"30-39","Male",67,100,33,11,0.185874563684697,6
"30-39","Male",67,100,33,12,0.16036998490247,5
"30-39","Male",67,100,33,13,0.134865406120244,4
"30-39","Male",67,100,33,14,0.109360827338017,4
"30-39","Male",67,100,33,15,0.083856248555791,3
"30-39","Male",67,100,33,16,0.0676480590880239,2
"30-39","Male",67,100,33,17,0.051754531469611,2
"30-39","Female",37,73,36,0,0.147712401582348,5
"30-39","Female",37,73,36,1,0.155046201542859,6
"30-39","Female",37,73,36,2,0.162380001503369,6
"30-39","Female",37,73,36,3,0.16971380146388,6
"30-39","Female",37,73,36,4,0.17704760142439,6
"30-39","Female",37,73,36,5,0.184381401384901,7
"30-39","Female",37,73,36,6,0.190056778825463,7
"30-39","Female",37,73,36,7,0.195732156266026,7
"30-39","Female",37,73,36,8,0.201407533706588,7
"30-39","Female",37,73,36,9,0.207082911147151,7
"30-39","Female",37,73,36,10,0.257121590715876,9
"30-39","Female",37,73,36,11,0.243750978227518,9
"30-39","Female",37,73,36,12,0.23038036573916,8
"30-39","Female",37,73,36,13,0.217009753250801,8
"30-39","Female",37,73,36,14,0.203639140762443,7
"30-39","Female",37,73,36,15,0.190268528274085,7
"30-39","Female",37,73,36,16,0.17311228294322,6
"30-39","Female",37,73,36,17,0.144067943399954,5
"40-49","Male",183,251,68,0,0.144472130140609,10
"40-49","Male",183,251,68,1,0.154862191972173,11
"40-49","Male",183,251,68,2,0.165252253803738,11
"40-49","Male",183,251,68,3,0.175642315635302,12
"40-49","Male",183,251,68,4,0.186032377466867,13
"40-49","Male",183,251,68,5,0.196422439298431,13
"40-49","Male",183,251,68,6,0.20405069430889,14
"40-49","Male",183,251,68,7,0.211678949319349,14
"40-49","Male",183,251,68,8,0.219307204329808,15
"40-49","Male",183,251,68,9,0.226935459340267,15
"40-49","Male",183,251,68,10,0.248090492320167,17
"40-49","Male",183,251,68,11,0.251015088933486,17
"40-49","Male",183,251,68,12,0.253939685546804,17
"40-49","Male",183,251,68,13,0.256864282160122,17
"40-49","Male",183,251,68,14,0.259788878773441,18
"40-49","Male",183,251,68,15,0.262713475386759,18
"40-49","Male",183,251,68,16,0.293288368136031,20
"40-49","Male",183,251,68,17,0.277927132095519,19
"40-49","Female",61,86,25,0,0.0373013442902689,1
"40-49","Female",61,86,25,1,0.048765011715284,1
"40-49","Female",61,86,25,2,0.060228679140299,2
"40-49","Female",61,86,25,3,0.071692346565314,2
"40-49","Female",61,86,25,4,0.083156013990329,2
"40-49","Female",61,86,25,5,0.094619681415344,2
"40-49","Female",61,86,25,6,0.105238225448745,3
"40-49","Female",61,86,25,7,0.115856769482146,3
"40-49","Female",61,86,25,8,0.126475313515546,3
"40-49","Female",61,86,25,9,0.137093857548947,3
"40-49","Female",61,86,25,10,0.190607702821113,5
"40-49","Female",61,86,25,11,0.199377290520541,5
"40-49","Female",61,86,25,12,0.20814687821997,5
"40-49","Female",61,86,25,13,0.216916465919399,5
"40-49","Female",61,86,25,14,0.225686053618828,6
"40-49","Female",61,86,25,15,0.234455641318256,6
"40-49","Female",61,86,25,16,0.255620713616494,6
"40-49","Female",61,86,25,17,0.261756393635773,7
"50-59","Male",238,357,119,0,0.0488467986169661,6
"50-59","Male",238,357,119,1,0.0569520490959345,7
"50-59","Male",238,357,119,2,0.065057299574903,8
"50-59","Male",238,357,119,3,0.0731625500538715,9
"50-59","Male",238,357,119,4,0.08126780053284,10
"50-59","Male",238,357,119,5,0.0893730510118085,11
"50-59","Male",238,357,119,6,0.102597696963553,12
"50-59","Male",238,357,119,7,0.113617512789314,14
"50-59","Male",238,357,119,8,0.126842158741058,15
"50-59","Male",238,357,119,9,0.137861974566819,16
"50-59","Male",238,357,119,10,0.185113327565788,22
"50-59","Male",238,357,119,11,0.195239131988508,23
"50-59","Male",238,357,119,12,0.206416687224377,25
"50-59","Male",238,357,119,13,0.216542491647096,26
"50-59","Male",238,357,119,14,0.227720046882965,27
"50-59","Male",238,357,119,15,0.237845851305685,28
"50-59","Male",238,357,119,16,0.268042367149011,32
"50-59","Male",238,357,119,17,0.276447514367022,33
"50-59","Female",43,141,98,0,0,0
"50-59","Female",43,141,98,1,0.00130537291941969,0
"50-59","Female",43,141,98,2,0.00261074583883938,0
"50-59","Female",43,141,98,3,0.00391611875825907,0
"50-59","Female",43,141,98,4,0.00522149167767876,1
"50-59","Female",43,141,98,5,0.00652686459709845,1
"50-59","Female",43,141,98,6,0.0163543961674254,2
"50-59","Female",43,141,98,7,0.0225092921060595,2
"50-59","Female",43,141,98,8,0.0323368236763864,3
"50-59","Female",43,141,98,9,0.0384917196150205,4
"50-59","Female",43,141,98,10,0.0483192511853475,5
"50-59","Female",43,141,98,11,0.0623027453256017,6
"50-59","Female",43,141,98,12,0.0803051626056132,8
"50-59","Female",43,141,98,13,0.0942886567458674,9
"50-59","Female",43,141,98,14,0.112291074025879,11
"50-59","Female",43,141,98,15,0.126274568166133,12
"50-59","Female",43,141,98,16,0.139725510476625,14
"50-59","Female",43,141,98,17,0.153176452787116,15
"60-69","Male",195,349,154,0,0.01344202578782,2
"60-69","Male",195,349,154,1,0.0157129854975536,2
"60-69","Male",195,349,154,2,0.0179839452072873,3
"60-69","Male",195,349,154,3,0.0202549049170209,3
"60-69","Male",195,349,154,4,0.0225258646267546,3
"60-69","Male",195,349,154,5,0.0247968243364882,4
"60-69","Male",195,349,154,6,0.0348852563766143,5
"60-69","Male",195,349,154,7,0.0396952512327099,6
"60-69","Male",195,349,154,8,0.049783683272836,8
"60-69","Male",195,349,154,9,0.0545936781289315,8
"60-69","Male",195,349,154,10,0.0646821101690576,10
"60-69","Male",195,349,154,11,0.0745177694604218,11
"60-69","Male",195,349,154,12,0.088567092139596,14
"60-69","Male",195,349,154,13,0.0984027514309602,15
"60-69","Male",195,349,154,14,0.112452074110134,17
"60-69","Male",195,349,154,15,0.122287733401499,19
"60-69","Male",195,349,154,16,0.13676915757913,21
"60-69","Male",195,349,154,17,0.151250581756762,23
"60-69","Female",73,184,111,0,0,0
"60-69","Female",73,184,111,1,0,0
"60-69","Female",73,184,111,2,0,0
"60-69","Female",73,184,111,3,0,0
"60-69","Female",73,184,111,4,0,0
"60-69","Female",73,184,111,5,0,0
"60-69","Female",73,184,111,6,0,0
"60-69","Female",73,184,111,7,0,0
"60-69","Female",73,184,111,8,0,0
"60-69","Female",73,184,111,9,0,0
"60-69","Female",73,184,111,10,0,0
"60-69","Female",73,184,111,11,0.00263115953669824,0
"60-69","Female",73,184,111,12,0.00554848478898147,1
"60-69","Female",73,184,111,13,0.00817964432567971,1
"60-69","Female",73,184,111,14,0.0110969695779629,1
"60-69","Female",73,184,111,15,0.0137281291146612,2
"60-69","Female",73,184,111,16,0.023185846328156,3
"60-69","Female",73,184,111,17,0.0326435635416508,4
"70+","Male",171,418,247,0,0.00118152995668196,0
"70+","Male",171,418,247,1,0.00160761430994489,0
"70+","Male",171,418,247,2,0.00203369866320781,1
"70+","Male",171,418,247,3,0.00245978301647074,1
"70+","Male",171,418,247,4,0.00288586736973366,1
"70+","Male",171,418,247,5,0.00331195172299659,1
"70+","Male",171,418,247,6,0.00419856813358397,1
"70+","Male",171,418,247,7,0.00463971125050298,1
"70+","Male",171,418,247,8,0.00552632766109036,1
"70+","Male",171,418,247,9,0.00596747077800937,1
"70+","Male",171,418,247,10,0.00685408718859675,2
"70+","Male",171,418,247,11,0.0081657783235767,2
"70+","Male",171,418,247,12,0.0102481145524431,3
"70+","Male",171,418,247,13,0.0115598056874231,3
"70+","Male",171,418,247,14,0.0136421419162895,3
"70+","Male",171,418,247,15,0.0146612831860683,4
"70+","Male",171,418,247,16,0.0176532499103926,4
"70+","Male",171,418,247,17,0.0206452166347168,5
"70+","Female",37,245,208,0,0,0
"70+","Female",37,245,208,1,0,0
"70+","Female",37,245,208,2,0,0
"70+","Female",37,245,208,3,0,0
"70+","Female",37,245,208,4,0,0
"70+","Female",37,245,208,5,0,0
"70+","Female",37,245,208,6,0,0
"70+","Female",37,245,208,7,0,0
"70+","Female",37,245,208,8,0,0
"70+","Female",37,245,208,9,0,0
"70+","Female",37,245,208,10,0,0
"70+","Female",37,245,208,11,0,0
"70+","Female",37,245,208,12,0,0
"70+","Female",37,245,208,13,0,0
"70+","Female",37,245,208,14,0,0
"70+","Female",37,245,208,15,0,0
"70+","Female",37,245,208,16,0,0
"70+","Female",37,245,208,17,0,0
