age,year,fertility_rate,date,gender
15-19,2015,0.04661556106352643,2015,F
20-24,2015,0.0823643845866068,2015,F
25-29,2015,0.08075714210461625,2015,F
30-34,2015,0.0630481326537011,2015,F
35-39,2015,0.03562376659056611,2015,F
40-44,2015,0.012894517864279958,2015,F
45-49,2015,0.0020300025647881866,2015,F
50-54,2015,0.0018660954544415054,2015,F
15-19,2014,0.04661556106352643,2014,F
20-24,2014,0.0823643845866068,2014,F
25-29,2014,0.08075714210461625,2014,F
30-34,2014,0.0630481326537011,2014,F
35-39,2014,0.03562376659056611,2014,F
40-44,2014,0.012894517864279958,2014,F
45-49,2014,0.0020300025647881866,2014,F
50-54,2014,0.0018660954544415054,2014,F
15-19,2013,0.04661556106352643,2013,F
20-24,2013,0.0823643845866068,2013,F
25-29,2013,0.08075714210461625,2013,F
30-34,2013,0.0630481326537011,2013,F
35-39,2013,0.03562376659056611,2013,F
40-44,2013,0.012894517864279958,2013,F
45-49,2013,0.0020300025647881866,2013,F
50-54,2013,0.0018660954544415054,2013,F
15-19,2012,0.04661556106352643,2012,F
20-24,2012,0.0823643845866068,2012,F
25-29,2012,0.08075714210461625,2012,F
30-34,2012,0.0630481326537011,2012,F
35-39,2012,0.03562376659056611,2012,F
40-44,2012,0.012894517864279958,2012,F
45-49,2012,0.0020300025647881866,2012,F
50-54,2012,0.0018660954544415054,2012,F
15-19,2011,0.04661556106352643,2011,F
20-24,2011,0.0823643845866068,2011,F
25-29,2011,0.08075714210461625,2011,F
30-34,2011,0.0630481326537011,2011,F
35-39,2011,0.03562376659056611,2011,F
40-44,2011,0.012894517864279958,2011,F
45-49,2011,0.0020300025647881866,2011,F
50-54,2011,0.0018660954544415054,2011,F
15-19,2010,0.0502973287311473,2010,F
20-24,2010,0.10198469557336824,2010,F
25-29,2010,0.09253971024611625,2010,F
30-34,2010,0.06155793698088687,2010,F
35-39,2010,0.03544580829676604,2010,F
40-44,2010,0.012531787096578779,2010,F
45-49,2010,0.0021693697049711986,2010,F
50-54,2010,0.0029312274669618505,2010,F
15-19,2009,0.0502973287311473,2009,F
20-24,2009,0.10198469557336824,2009,F
25-29,2009,0.09253971024611625,2009,F
30-34,2009,0.06155793698088687,2009,F
35-39,2009,0.03544580829676604,2009,F
40-44,2009,0.012531787096578779,2009,F
45-49,2009,0.0021693697049711986,2009,F
50-54,2009,0.0029312274669618505,2009,F
15-19,2008,0.0502973287311473,2008,F
20-24,2008,0.10198469557336824,2008,F
25-29,2008,0.09253971024611625,2008,F
30-34,2008,0.06155793698088687,2008,F
35-39,2008,0.03544580829676604,2008,F
40-44,2008,0.012531787096578779,2008,F
45-49,2008,0.0021693697049711986,2008,F
50-54,2008,0.0029312274669618505,2008,F
15-19,2007,0.0502973287311473,2007,F
20-24,2007,0.10198469557336824,2007,F
25-29,2007,0.09253971024611625,2007,F
30-34,2007,0.06155793698088687,2007,F
35-39,2007,0.03544580829676604,2007,F
40-44,2007,0.012531787096578779,2007,F
45-49,2007,0.0021693697049711986,2007,F
50-54,2007,0.0029312274669618505,2007,F
15-19,2006,0.0502973287311473,2006,F
20-24,2006,0.10198469557336824,2006,F
25-29,2006,0.09253971024611625,2006,F
30-34,2006,0.06155793698088687,2006,F
35-39,2006,0.03544580829676604,2006,F
40-44,2006,0.012531787096578779,2006,F
45-49,2006,0.0021693697049711986,2006,F
50-54,2006,0.0029312274669618505,2006,F
15-19,2005,0.06369386037493298,2005,F
20-24,2005,0.12416832732353401,2005,F
25-29,2005,0.09492750521455749,2005,F
30-34,2005,0.06123807410694475,2005,F
35-39,2005,0.035237291695067,2005,F
40-44,2005,0.012490444360387145,2005,F
45-49,2005,0.002245994162066645,2005,F
50-54,2005,0.0032735636220539103,2005,F
15-19,2004,0.06369386037493298,2004,F
20-24,2004,0.12416832732353401,2004,F
25-29,2004,0.09492750521455749,2004,F
30-34,2004,0.06123807410694475,2004,F
35-39,2004,0.035237291695067,2004,F
40-44,2004,0.012490444360387145,2004,F
45-49,2004,0.002245994162066645,2004,F
50-54,2004,0.0032735636220539103,2004,F
15-19,2003,0.06369386037493298,2003,F
20-24,2003,0.12416832732353401,2003,F
25-29,2003,0.09492750521455749,2003,F
30-34,2003,0.06123807410694475,2003,F
35-39,2003,0.035237291695067,2003,F
40-44,2003,0.012490444360387145,2003,F
45-49,2003,0.002245994162066645,2003,F
50-54,2003,0.0032735636220539103,2003,F
15-19,2002,0.06369386037493298,2002,F
20-24,2002,0.12416832732353401,2002,F
25-29,2002,0.09492750521455749,2002,F
30-34,2002,0.06123807410694475,2002,F
35-39,2002,0.035237291695067,2002,F
40-44,2002,0.012490444360387145,2002,F
45-49,2002,0.002245994162066645,2002,F
50-54,2002,0.0032735636220539103,2002,F
15-19,2001,0.06369386037493298,2001,F
20-24,2001,0.12416832732353401,2001,F
25-29,2001,0.09492750521455749,2001,F
30-34,2001,0.06123807410694475,2001,F
35-39,2001,0.035237291695067,2001,F
40-44,2001,0.012490444360387145,2001,F
45-49,2001,0.002245994162066645,2001,F
50-54,2001,0.0032735636220539103,2001,F
15-19,2016,0.04661556106352643,2016,F
20-24,2016,0.0823643845866068,2016,F
25-29,2016,0.08075714210461625,2016,F
30-34,2016,0.0630481326537011,2016,F
35-39,2016,0.03562376659056611,2016,F
40-44,2016,0.012894517864279958,2016,F
45-49,2016,0.0020300025647881866,2016,F
50-54,2016,0.0018660954544415054,2016,F
15-19,2017,0.04661556106352643,2017,F
20-24,2017,0.0823643845866068,2017,F
25-29,2017,0.08075714210461625,2017,F
30-34,2017,0.0630481326537011,2017,F
35-39,2017,0.03562376659056611,2017,F
40-44,2017,0.012894517864279958,2017,F
45-49,2017,0.0020300025647881866,2017,F
50-54,2017,0.0018660954544415054,2017,F
15-19,2018,0.04661556106352643,2018,F
20-24,2018,0.0823643845866068,2018,F
25-29,2018,0.08075714210461625,2018,F
30-34,2018,0.0630481326537011,2018,F
35-39,2018,0.03562376659056611,2018,F
40-44,2018,0.012894517864279958,2018,F
45-49,2018,0.0020300025647881866,2018,F
50-54,2018,0.0018660954544415054,2018,F
15-19,2019,0.04661556106352643,2019,F
20-24,2019,0.0823643845866068,2019,F
25-29,2019,0.08075714210461625,2019,F
30-34,2019,0.0630481326537011,2019,F
35-39,2019,0.03562376659056611,2019,F
40-44,2019,0.012894517864279958,2019,F
45-49,2019,0.0020300025647881866,2019,F
50-54,2019,0.0018660954544415054,2019,F
15-19,2020,0.04661556106352643,2020,F
20-24,2020,0.0823643845866068,2020,F
25-29,2020,0.08075714210461625,2020,F
30-34,2020,0.0630481326537011,2020,F
35-39,2020,0.03562376659056611,2020,F
40-44,2020,0.012894517864279958,2020,F
45-49,2020,0.0020300025647881866,2020,F
50-54,2020,0.0018660954544415054,2020,F
