"age","year","fertility_rate","date","gender"
"under 15-NA","2015",0,"2015","M"
"15-19","2015",0.0117441138392302,"2015","M"
"20-24","2015",0.143753655668471,"2015","M"
"25-29","2015",0.245000899432674,"2015","M"
"30-34","2015",0.248256093547637,"2015","M"
"35-39","2015",0.220871335153816,"2015","M"
"40-44","2015",0.171973543443046,"2015","M"
"45-49","2015",0.116970716838172,"2015","M"
"50-54","2015",0.061775385185445,"2015","M"
"55-59","2015",0.0359182120484871,"2015","M"
"60-64","2015",0.0136754366244893,"2015","M"
"65-69","2015",0.0132086149511507,"2015","M"
"70-74","2015",0.00496612964408881,"2015","M"
"75-79","2015",0.00235935608733935,"2015","M"
"80+","2015",0,"2015","M"
"under 15-NA","2014",0,"2014","M"
"15-19","2014",0.0117441138392302,"2014","M"
"20-24","2014",0.143753655668471,"2014","M"
"25-29","2014",0.245000899432674,"2014","M"
"30-34","2014",0.248256093547637,"2014","M"
"35-39","2014",0.220871335153816,"2014","M"
"40-44","2014",0.171973543443046,"2014","M"
"45-49","2014",0.116970716838172,"2014","M"
"50-54","2014",0.061775385185445,"2014","M"
"55-59","2014",0.0359182120484871,"2014","M"
"60-64","2014",0.0136754366244893,"2014","M"
"65-69","2014",0.0132086149511507,"2014","M"
"70-74","2014",0.00496612964408881,"2014","M"
"75-79","2014",0.00235935608733935,"2014","M"
"80+","2014",0,"2014","M"
"under 15-NA","2013",0,"2013","M"
"15-19","2013",0.0117441138392302,"2013","M"
"20-24","2013",0.143753655668471,"2013","M"
"25-29","2013",0.245000899432674,"2013","M"
"30-34","2013",0.248256093547637,"2013","M"
"35-39","2013",0.220871335153816,"2013","M"
"40-44","2013",0.171973543443046,"2013","M"
"45-49","2013",0.116970716838172,"2013","M"
"50-54","2013",0.061775385185445,"2013","M"
"55-59","2013",0.0359182120484871,"2013","M"
"60-64","2013",0.0136754366244893,"2013","M"
"65-69","2013",0.0132086149511507,"2013","M"
"70-74","2013",0.00496612964408881,"2013","M"
"75-79","2013",0.00235935608733935,"2013","M"
"80+","2013",0,"2013","M"
"under 15-NA","2012",0,"2012","M"
"15-19","2012",0.0117441138392302,"2012","M"
"20-24","2012",0.143753655668471,"2012","M"
"25-29","2012",0.245000899432674,"2012","M"
"30-34","2012",0.248256093547637,"2012","M"
"35-39","2012",0.220871335153816,"2012","M"
"40-44","2012",0.171973543443046,"2012","M"
"45-49","2012",0.116970716838172,"2012","M"
"50-54","2012",0.061775385185445,"2012","M"
"55-59","2012",0.0359182120484871,"2012","M"
"60-64","2012",0.0136754366244893,"2012","M"
"65-69","2012",0.0132086149511507,"2012","M"
"70-74","2012",0.00496612964408881,"2012","M"
"75-79","2012",0.00235935608733935,"2012","M"
"80+","2012",0,"2012","M"
"under 15-NA","2011",0,"2011","M"
"15-19","2011",0.0117441138392302,"2011","M"
"20-24","2011",0.143753655668471,"2011","M"
"25-29","2011",0.245000899432674,"2011","M"
"30-34","2011",0.248256093547637,"2011","M"
"35-39","2011",0.220871335153816,"2011","M"
"40-44","2011",0.171973543443046,"2011","M"
"45-49","2011",0.116970716838172,"2011","M"
"50-54","2011",0.061775385185445,"2011","M"
"55-59","2011",0.0359182120484871,"2011","M"
"60-64","2011",0.0136754366244893,"2011","M"
"65-69","2011",0.0132086149511507,"2011","M"
"70-74","2011",0.00496612964408881,"2011","M"
"75-79","2011",0.00235935608733935,"2011","M"
"80+","2011",0,"2011","M"
"under 15-NA","2010",0,"2010","M"
"15-19","2010",0.014477240636137,"2010","M"
"20-24","2010",0.153235256475445,"2010","M"
"25-29","2010",0.269523028458401,"2010","M"
"30-34","2010",0.255903922315117,"2010","M"
"35-39","2010",0.240277062325218,"2010","M"
"40-44","2010",0.240026957537496,"2010","M"
"45-49","2010",0.13901901809802,"2010","M"
