"children","gender","age"
0,"male",1
0,"male",2
0,"male",3
0,"male",4
0,"male",5
0,"male",6
0,"male",7
0,"male",8
0,"male",9
0,"male",10
0,"male",11
0,"male",12
0,"male",13
0,"male",14
0.00262428201994276,"male",15
0.00524856403988552,"male",16
0.00787284605982828,"male",17
0.010497128079771,"male",18
0.0131214100997138,"male",19
0.1116182685429,"male",20
0.210115126986086,"male",21
0.308611985429272,"male",22
0.407108843872459,"male",23
0.505605702315645,"male",24
0.730432878948185,"male",25
0.955260055580726,"male",26
1.18008723221327,"male",27
1.40491440884581,"male",28
1.62974158547835,"male",29
1.86754975755853,"male",30
2.10535792963871,"male",31
2.34316610171889,"male",32
2.57834890704888,"male",33
2.81353171237888,"male",34
3.05252302483446,"male",35
3.29151433729003,"male",36
3.53050564974561,"male",37
3.67406104890941,"male",38
3.81761644807321,"male",39
3.86838079888223,"male",40
3.91914514969124,"male",41
3.96990950050026,"male",42
3.87376571424594,"male",43
3.77762192799162,"male",44
3.66650435748463,"male",45
3.55538678697765,"male",46
3.44426921647066,"male",47
3.31603498135659,"male",48
3.18780074624253,"male",49
3.03061750861758,"male",50
2.87343427099263,"male",51
2.71625103336768,"male",52
2.57790994546972,"male",53
2.43956885757175,"male",54
2.25174026121772,"male",55
2.06391166486369,"male",56
1.87608306850965,"male",57
1.77073636798875,"male",58
1.66538966746784,"male",59
1.52503946914884,"male",60
1.38468927082985,"male",61
1.24433907251085,"male",62
1.1497793049733,"male",63
1.05521953743575,"male",64
0.975147878752836,"male",65
0.895076220069921,"male",66
0.815004561387007,"male",67
0.747472949166331,"male",68
0.679941336945655,"male",69
0.593310128036412,"male",70
0.506678919127169,"male",71
0.420047710217926,"male",72
0.386337988079845,"male",73
0.352628265941765,"male",74
0.36114907383324,"male",75
0.369669881724715,"male",76
0.378190689616191,"male",77
0.391663501377685,"male",78
0.405136313139179,"male",79
0.354631922268856,"male",80
0.304127531398533,"male",81
0.25362314052821,"male",82
0.216365578370425,"male",83
0.17910801621264,"male",84
0.152041558241096,"male",85
0.124975100269551,"male",86
0.0979086422980075,"male",87
0.09081044292465,"male",88
0.0837122435512926,"male",89
0.0698940856454469,"male",90
0.0560759277396012,"male",91
0.0422577698337555,"male",92
0.0323211096975036,"male",93
0.0223844495612516,"male",94
0.0149229663741677,"male",95
0.00746148318708387,"male",96
0,"male",97
0,"male",98
0,"male",99
0,"male",100
