X0.years,X1.years,X2.years,X3.years,X4.years,X5.years,X6.years,X7.years,X8.years,X9.years,X10.years,X11.years,X12.years,X13.years,X14.years,X15.years,X16.years,X17.years
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0036719706242350062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0036719706242350062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0036719706242350062,0,0.002583979328165375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0036719706242350062,0,0.002583979328165375,0.0013157894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002583979328165375,0.002583979328165375,0.002583979328165375,0.0013157894736842105,0.002663115845539281,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1267605633802817,0.002583979328165375,0.002583979328165375,0.0013157894736842105,0.002663115845539281,0.002680965147453083,0,0,0,0,0,0,0,0,0,0,0,0
0.1267605633802817,0.1267605633802817,0.002583979328165375,0.0013157894736842105,0.002663115845539281,0.002680965147453083,0,0,0,0,0,0,0,0,0,0,0,0
0.1267605633802817,0.1267605633802817,0.1267605633802817,0.0013157894736842105,0.002663115845539281,0.002680965147453083,0,0.001379310344827586,0,0,0,0,0,0,0,0,0,0
